#Frame       d_CD-CBM        Rg_CD       Rg_CBM    Rg_Global
     391      49.5896      22.0364      12.5984      28.1650
     392      49.2921      22.0069      12.6284      28.0794
     393      49.5382      22.0382      12.5605      28.1509
     394      49.4987      21.9837      12.6680      28.1106
     395      49.4916      22.0701      12.5738      28.1639
     396      48.9308      22.0307      12.6114      28.0087
     397      48.8079      22.0412      12.6270      27.9809
     398      48.8234      22.0247      12.6015      27.9698
     399      48.7589      22.0371      12.6705      27.9648
     400      49.1325      22.0292      12.6502      28.0484
     401      48.6664      22.0506      12.6056      27.9574
     402      49.1012      21.9527      12.6451      28.0107
     403      48.6172      21.9137      12.6074      27.8522
     404      48.4314      22.0008      12.5988      27.8695
     405      48.8823      22.0477      12.5965      28.0114
     406      48.8769      21.9237      12.6352      27.9199
     407      49.2738      21.9593      12.5909      28.0391
     408      49.5631      21.9435      12.6167      28.1006
     409      48.5017      21.9246      12.6298      27.8375
     410      49.1261      21.9668      12.5957      28.0057
     411      49.4756      21.9315      12.5984      28.0683
     412      49.5702      21.9818      12.5902      28.1387
     413      48.9614      21.8891      12.5782      27.9188
     414      48.2515      21.9163      12.5712      27.7673
     415      48.5427      22.0316      12.5729      27.9125
     416      48.6248      21.9324      12.5670      27.8805
     417      48.6122      21.9192      12.5952      27.8451
     418      48.8804      21.9179      12.6645      27.9181
     419      48.8767      21.9942      12.5500      27.9499
     420      49.0521      21.9981      12.6087      28.0324
     421      48.9358      22.0187      12.5932      28.0008
     422      48.9521      21.9643      12.6016      27.9626
     423      49.3856      21.9914      12.6283      28.0800
     424      48.8492      21.9287      12.5747      27.9160
     425      49.0338      21.9739      12.6283      27.9917
     426      49.1909      21.9642      12.6011      28.0136
     427      49.0401      21.9540      12.6377      27.9843
     428      48.8844      21.9523      12.6343      27.9468
     429      48.7861      21.9687      12.5382      27.9197
     430      48.9262      21.9794      12.5320      27.9539
     431      49.0156      21.9025      12.5515      27.9359
     432      48.9596      21.9219      12.5603      27.9353
     433      48.9092      21.9472      12.5247      27.9478
     434      48.6681      21.9383      12.5992      27.8812
     435      48.9591      21.9046      12.6447      27.9193
     436      48.6205      21.9839      12.5611      27.8781
     437      48.9185      21.9487      12.5914      27.9363
     438      49.2071      22.0076      12.5423      28.0400
     439      49.2411      22.0339      12.5779      28.0856
     440      49.1677      22.0162      12.5841      28.0509
     441      48.8101      22.0120      12.5836      27.9552
     442      48.9419      21.9594      12.6019      27.9548
     443      48.9104      21.9149      12.6124      27.9184
     444      49.5242      21.9572      12.5651      28.1022
     445      49.6353      21.9755      12.5602      28.1412
     446      48.8609      21.9000      12.4935      27.8797
     447      49.3271      21.9359      12.4713      28.0329
     448      49.0384      21.8416      12.5560      27.8955
     449      49.2220      21.9710      12.5759      28.0534
     450      48.5563      21.9188      12.5472      27.8366
     451      48.4646      21.9371      12.5192      27.8199
     452      48.8254      21.9098      12.5242      27.8930
     453      48.6597      21.9392      12.5497      27.8701
     454      48.9339      21.9031      12.5184      27.9097
     455      48.8056      21.9483      12.5095      27.9053
     456      48.3842      21.8967      12.4727      27.7768
     457      48.4542      21.8673      12.5098      27.7647
     458      48.8041      21.9134      12.4894      27.8935
     459      49.1500      21.8097      12.5344      27.9134
     460      49.1060      21.9524      12.6021      27.9983
     461      48.7784      21.8870      12.5581      27.8722
     462      49.0586      21.8687      12.6080      27.9398
     463      48.4658      21.8291      12.5619      27.7559
     464      48.8541      21.9086      12.5525      27.8957
     465      48.5589      21.8919      12.5620      27.8200
     466      48.7451      21.8990      12.6016      27.8724
     467      48.8972      21.9741      12.5936      27.9543
     468      48.6767      21.9456      12.6137      27.8874
     469      48.5169      21.9037      12.6246      27.8217
     470      48.6154      21.8940      12.5777      27.8407
     471      48.4344      21.9076      12.6251      27.8131
     472      48.0500      21.9222      12.5204      27.7117
     473      47.7935      21.9309      12.6242      27.6597
     474      48.0594      21.9481      12.5326      27.7361
     475      48.2194      21.9006      12.6001      27.7462
     476      48.5511      21.9547      12.5385      27.8464
     477      48.5360      21.9244      12.5682      27.8331
     478      48.8648      21.9615      12.4705      27.9294
     479      48.7367      21.9450      12.5389      27.8904
     480      48.5962      21.9048      12.5233      27.8281
     481      48.7432      21.8724      12.5166      27.8345
     482      48.8362      21.9324      12.5079      27.9161
     483      48.7858      21.8902      12.5819      27.8857
     484      48.8322      21.9021      12.6330      27.8989
     485      49.0949      21.8562      12.6267      27.9257
     486      49.0798      21.8883      12.4932      27.9468
     487      48.6915      21.8310      12.5599      27.8115
     488      49.3422      21.9364      12.5694      28.0508
     489      49.3872      21.9514      12.6899      28.0729
     490      49.1232      21.8691      12.5141      27.9294
     491      49.0488      21.8748      12.5312      27.9352
     492      49.0758      21.8826      12.6070      27.9441
     493      48.6062      21.8672      12.5597      27.8139
     494      49.1519      21.9201      12.5834      27.9842
     495      48.7308      21.9685      12.5030      27.9090
     496      49.2522      21.8701      12.5655      27.9746
     497      49.1692      21.8724      12.5512      27.9566
     498      49.3678      21.9799      12.5848      28.0907
     499      49.1144      21.8457      12.5254      27.9378
     500      49.1722      21.9572      12.5724      28.0234
     501      48.7261      21.9789      12.5392      27.9111
     502      48.7798      21.9210      12.5199      27.8965
     503      48.2959      21.9005      12.5170      27.7554
     504      47.8666      21.8993      12.5445      27.6479
     505      48.2616      21.9576      12.5492      27.7885
     506      48.1909      21.9574      12.5350      27.7672
